TN	hand	digit	Corr	TargetX	TargetY	EnsPercent	RawX	RawY	RawZ	ForceX	ForceY	ForceZ	RT	MT	EnsForce	measStartTime	measEndTime	BN	TrueForce
151	2	2	1	0.07	0.07	0	-0.012977498	0.011256937	0.002753875	0.038479324	0.034612412	0.006888313	16.86679853	17.66725306	0.016513574	3298162.265	3304149.596	1	0.1
152	2	2	1	0.9	0	0	-0.284478712	0.005472034	-0.018074836	0.852044256	0.016966381	-0.05591826	250.1232591	11001.28474	0.016962724	3309213.132	3328167.606	1	2.7
153	2	2	1	0	0.9	0	0.001110089	0.284877095	0.012357165	-0.002585774	0.854339963	0.035835514	16.68482732	18368.31921	0.016493004	3333232.045	3358852.578	1	2.45
154	2	2	1	-0.5	0	0	0.156020339	0.01370383	0.016291978	-0.468093386	0.041661767	0.047227961	16.51744298	9367.87249	0.01758962	3363914.933	3380253.602	1	1.1
155	2	2	1	-0.07	0.07	0	0.008022841	0.018277513	0.005245325	-0.024068523	0.054703062	0.014408441	83.28009126	11618.2667	0.017179828	3385317.881	3402905.014	1	0.15
156	2	2	1	-0.35	0.35	0	0.10446887	0.106348575	0.018515798	-0.313892148	0.318754402	0.054906514	16.94957902	13018.33278	0.018308182	3407954.541	3430939.704	1	1.1
157	2	2	1	0	-0.3	0	-0.001989346	-0.084133836	0.001153869	0.005806193	-0.252498616	0.003278499	16.43101577	10517.60161	0.016466381	3436004.386	3453107.79	1	1
158	2	2	1	0.21	0.21	0	-0.067801591	0.053958366	0.006197952	0.203048711	0.16138956	0.021203149	16.73296399	12250.98097	0.016706068	3458172.4	3477359.197	1	0.65
159	2	2	1	-0.35	-0.35	0	0.111200134	-0.106081464	0.018360143	-0.33405357	-0.31785596	0.055171984	16.4875399	10884.75278	0.016192764	3482422.993	3500093.64	1	1.45
160	2	2	1	0	-0.5	0	0.001601019	-0.153157393	0.006901601	-0.004867795	-0.458824794	0.022810547	16.39126655	12001.36278	0.017237005	3505159.046	3523661.67	1	1.7
161	2	2	1	0.35	-0.35	0	-0.104535507	-0.105406396	0.01097991	0.313800738	-0.316283927	0.031703749	16.56922637	14018.69235	0.017026202	3528727.318	3549379.683	1	1.2
162	2	2	1	0	0.5	0	0.006314654	0.152932392	0.018234116	-0.018911593	0.458376376	0.054885457	17.06809735	8284.596775	0.017624462	3554447.177	3569597.594	1	1.15
163	2	2	1	0	0.3	0	0.007111737	0.083094946	0.026040858	-0.021432318	0.249964594	0.076199936	16.67716921	5917.820853	0.016849096	3574662.791	3586999.503	1	0.95
164	2	2	1	0	-0.1	0	0.001428547	-0.019909002	0.015530504	-0.004544594	-0.059791745	0.048788812	16.4900926	2234.320573	0.01716606	3592071.783	3604282.657	1	0.15
165	2	2	1	-0.07	0.07	0	0.010760988	0.016116506	0.015619171	-0.031926902	0.047605025	0.046582852	16.66002964	7135.002217	0.01680495	3609330.633	3622434.189	1	0.15
166	2	2	1	0	-0.5	0	-0.001760224	-0.152570145	0.030427356	0.006057534	-0.456804097	0.092151833	16.77599526	9101.663195	0.017096466	3627485.643	3643568.417	1	1.05
167	2	2	1	0.49	0.49	0	-0.151163429	0.152587383	0.0172435	0.453101855	0.457179503	0.052005164	16.5973061	13551.56714	0.017384891	3648632.568	3669219.796	1	2.15
168	2	2	1	0.35	-0.35	0	-0.10708082	-0.103400675	0.013719472	0.321760368	-0.310202025	0.039510442	16.4616482	14035.05517	0.016547911	3674284.712	3695121.262	1	1.15
169	2	2	1	-0.3	0	0	0.084725736	-0.001063214	0.018723882	-0.253400346	-0.002671734	0.055027219	16.63304393	10434.69458	0.016882551	3700186.202	3717272.389	1	0.75
170	2	2	1	-0.07	0.07	0	0.010794561	0.011627203	0.013710079	-0.032027622	0.035561363	0.043144427	16.40767678	10717.8571	0.016419046	3722337.456	3739023.474	1	0.15
171	2	2	1	0.21	-0.21	0	-0.055783575	-0.062158284	0.012137557	0.167253616	-0.186830915	0.03705355	17.0002684	9767.70919	0.016780843	3744086.951	3760374.762	1	0.65
172	2	2	1	-0.07	-0.07	0	0.008476499	-0.01958988	0.016806397	-0.025979773	-0.057377761	0.050648075	16.82303792	6451.25943	0.016513546	3765421.173	3778242.522	1	0.25
173	2	2	1	0.1	0	0	-0.019591166	-0.003105245	0.024233555	0.058967714	-0.008279918	0.072746441	16.67279315	3800.936258	0.016624591	3783309.05	3793460.577	1	0.2
174	2	2	1	0.07	0.07	0	-0.01347948	0.013182624	0.014445643	0.039499733	0.039839196	0.043382705	16.32270826	4500.478814	0.018018365	3798526.039	3808994.258	1	0.15
175	2	2	1	0.21	-0.21	0	-0.057939791	-0.060586476	0.013787198	0.174304913	-0.181532842	0.040903822	16.38652582	13984.50801	0.017737401	3814059.094	3834445.449	1	0.6
176	2	2	1	0.3	0	0	-0.085986338	-0.001967495	0.006195731	0.257052675	-0.006549871	0.018037867	16.78365337	12384.22255	0.017201821	3839494.846	3858546.663	1	0.8
177	2	2	1	0.7	0	0	-0.217269288	0.001181349	-0.004380737	0.651646019	0.002993769	-0.013737313	16.43612118	10534.57745	0.016673044	3863611.434	3881531.165	1	2.1
178	2	2	1	-0.7	0	0	0.217528005	0.001115285	0.006693754	-0.652648754	0.003993242	0.019760824	16.64544277	10984.70931	0.017356933	3886580.599	3904549.21	1	2.25
179	2	2	1	-0.9	0	0	0.285194526	0.001696193	-0.014071485	-0.855939639	0.004861994	-0.042122902	16.78146534	12001.08927	0.0174725	3909599.46	3928017.437	1	3.1
180	2	2	1	-0.21	-0.21	0	0.055257686	-0.06360725	0.01960224	-0.166032013	-0.190174364	0.05912716	16.66805242	10234.64768	0.017590179	3933083.226	3949701.954	1	0.7
181	2	2	1	-0.7	0	0	0.218289663	0.00193242	0.012765313	-0.654253972	0.005376459	0.039119927	16.55281614	8934.340484	0.016619783	3954767.101	3970636.64	1	2.05
182	2	2	1	0	0.3	0	-0.001133076	0.085924017	0.020959713	0.002751841	0.258419435	0.062009375	16.47623507	9467.905603	0.017299887	3975710.573	3991687.528	1	0.8
183	2	2	1	0	-0.1	0	-0.000291319	-0.019142157	0.015201355	0.000485526	-0.057685425	0.046840046	16.64434876	4851.233612	0.017448156	3996752.32	4007988.57	1	0.2
184	2	2	1	0.21	-0.21	0	-0.058241805	-0.060676803	0.013749306	0.174304615	-0.182321733	0.040240824	16.95614311	9850.967401	0.016868606	4013054.123	4029489.783	1	0.7
185	2	2	1	0.64	0.64	0	-0.19861621	0.207449845	0.016007697	0.594812812	0.622673227	0.048984408	16.44706133	13384.55294	0.018247002	4034555.956	4054774.37	1	2.8
186	2	2	1	-0.35	0.35	0	0.101432593	0.112964099	0.016868623	-0.303715132	0.337856481	0.050148098	16.64106671	11752.1811	0.018004732	4059841.477	4078592.463	1	1.35
187	2	2	1	-0.64	0.64	0	0.205998877	0.200804895	0.024435383	-0.617511092	0.60173493	0.071108849	16.93025142	13819.7628	0.017470699	4083658.119	4105094.044	1	2.5
188	2	2	1	0.5	0	0	-0.152505916	0.000350805	0.004634488	0.457776703	0.002152971	0.013766134	16.83288406	11319.0506	0.017960934	4110159.052	4128311.642	1	1.45
189	2	2	1	-0.49	0.49	0	0.157328873	0.14946131	0.032809204	-0.471242126	0.447315743	0.099480485	16.5830839	10501.47619	0.018484363	4133378.482	4150846.38	1	2.05
190	2	2	1	0	-0.9	0	-0.000507058	-0.285965217	0.006826752	0.000679573	-0.857377741	0.022219785	16.81027441	17701.81884	0.018334426	4155912.477	4180748.048	1	3.1
191	2	2	1	0.35	0.35	0	-0.118511688	0.101248464	0.018275792	0.354984786	0.303971976	0.054964706	16.57797849	11568.07401	0.018614579	4185815.328	4203882.627	1	1.5
192	2	2	1	-0.07	-0.07	0	0.012815336	-0.013862823	0.015998755	-0.038672594	-0.040908715	0.048637144	17.06700333	7667.712181	0.01898101	4208951.592	4222934.036	1	0.25
193	2	2	1	0	-0.3	0	-0.005034022	-0.085325366	0.014882564	0.015652344	-0.255814253	0.045929448	16.55828622	14967.22731	0.017151488	4228001.598	4249767.826	1	0.7
194	2	2	1	-0.64	0.64	0	0.201441145	0.203521764	0.026520613	-0.605165037	0.608558398	0.080248496	16.73588137	12834.86131	0.018420997	4254818.037	4275169.944	1	2.55
195	2	2	1	-0.21	-0.21	0	0.059852177	-0.05791885	0.020478523	-0.180365762	-0.173529967	0.062396887	16.39928933	8117.907134	0.017928887	4280237.559	4294854.298	1	0.8
196	2	2	1	-0.9	0	0	0.285780656	0.00468219	0.001237165	-0.856662212	0.014273153	0.00471859	16.37230362	11834.4062	0.018563464	4299923.265	4319822.215	1	2.8
197	2	2	1	0.49	0.49	0	-0.164065368	0.147628751	0.004020545	0.49145161	0.444083917	0.011832749	16.61699837	12001.14981	0.017882124	4324889.801	4344306.904	1	2
198	2	2	1	0	-0.9	0	-0.002427393	-0.284336706	0.011068272	0.00773535	-0.853139594	0.032472383	16.48863391	18167.62284	0.018860128	4349362.565	4374675.368	1	2.95
199	2	2	1	0.07	-0.07	0	-0.01372831	-0.01155098	0.013595105	0.04021385	-0.03504137	0.042433289	16.54844008	6784.757231	0.019147822	4379743.545	4392943.026	1	0.15
200	2	2	1	0	0.7	0	0.006375029	0.218113764	0.016644901	-0.017636101	0.653758645	0.049110716	16.6191864	9067.993051	0.018893519	4398011.431	4413945.27	1	1.85
1	2	2	1	-0.07	-0.07	0	0.011206399	-0.013730264	0.001114244	-0.03348972	-0.040802359	0.002198306	19.86440044	6884.233854	0.006120063	0.080227779	11757.22597	2	0.25
2	2	2	1	-0.3	0	0	0.087640013	0.002538463	0.001557343	-0.262337393	0.006838527	0.004534699	16.63012656	21085.13955	0.006743268	12011.92404	38241.52248	2	0.8
3	2	2	1	-0.5	0	0	0.151833629	0.003978718	-0.007446517	-0.454724024	0.012065631	-0.023392424	27.15054234	11401.31399	0.007108279	38493.27728	55359.62325	2	1.35
4	2	2	1	-0.9	0	0	0.284692681	0.002709858	-0.01698291	-0.853657243	0.007514559	-0.051543832	16.28697042	27218.13206	0.008030303	55611.06042	88394.09348	2	2.8
5	2	2	1	0.7	0	0	-0.217464322	-0.005168197	-0.026535195	0.654108537	-0.015666437	-0.08061268	16.2421158	18702.53286	0.079810577	88646.53679	112928.5422	2	2.7
6	2	2	1	0.35	-0.35	0	-0.104196665	-0.104608844	-0.00481754	0.312881317	-0.314635764	-0.012621538	16.1049992	9017.265385	0.012701868	113181.0325	127579.7767	2	1.4
7	2	2	1	0	0.1	0	0.004542456	0.020002172	0.004506294	-0.012850505	0.059164914	0.013244221	16.09004768	8400.534317	0.012205129	127831.6011	140713.5128	2	0.15
8	2	2	1	0	-0.3	0	0.010556257	-0.088568634	0.000956336	-0.031960094	-0.264443499	0.004700092	16.53640591	5517.467413	0.011201491	140982.3809	151680.9877	2	0.85
9	2	2	1	0	-0.3	0	0.002212073	-0.085087513	0.001175967	-0.00479117	-0.254388567	0.003024353	16.56412098	7234.444196	0.010419261	151933.5378	164214.8183	2	0.85
10	2	2	1	0	-0.7	0	0.000702143	-0.216369981	0.001819493	-0.001912215	-0.648656775	0.00577892	16.90253637	9584.133423	0.010754246	164467.3141	179415.7036	2	2
11	2	2	1	0.3	0	0	-0.084442938	-0.001725525	-0.004281506	0.252616689	-0.005694484	-0.012112085	15.95949517	6901.029906	0.011215987	179668.3533	191749.798	2	0.7
12	2	2	1	0.07	-0.07	0	-0.009836747	-0.015468504	0.001125154	0.029218918	-0.045790497	0.005252323	16.28040633	8267.482	0.011269246	192002.6205	205116.8809	2	0.1
13	2	2	1	0	-0.9	0	0.009990388	-0.288130115	0.001965698	-0.029582732	-0.864714037	0.006675303	16.23226966	10967.63173	0.009624651	205370.4562	222817.8162	2	2.5
14	2	2	1	-0.64	-0.64	0	0.208464105	-0.20042567	-0.006359007	-0.625618899	-0.600467779	-0.018390364	16.46529492	7900.776094	0.01122766	223057.5463	237368.7262	2	2.8
15	2	2	1	0.07	-0.07	0	-0.007979781	-0.024506788	0.001092828	0.024619098	-0.072711132	0.002637606	16.73186997	4317.583524	0.008442034	237604.8829	246853.0056	2	0.15
16	2	2	1	0.35	0.35	0	-0.100571328	0.113994207	-0.005868551	0.302005306	0.342403422	-0.015911902	16.47878777	7516.56011	0.007920236	247091.8017	259970.2935	2	1.5
17	2	2	1	-0.7	0	0	0.220189583	0.006152552	-0.01909704	-0.658756069	0.016386022	-0.055551591	16.67826323	6251.091827	0.00900189	260223.2834	272054.343	2	2.4
18	2	2	1	-0.21	0.21	0	0.057793817	0.060401453	0.0059963	-0.17383462	0.180492235	0.018858663	16.614081	11368.54385	0.008002889	272307.1375	289088.2484	2	0.8
19	2	2	1	0	-0.1	0	0.006480911	-0.018314557	0.000662341	-0.020705135	-0.05536447	0.001849691	16.1527712	7383.968008	0.008680133	289341.7955	301689.5258	2	0.1
20	2	2	1	0.64	-0.64	0	-0.198358418	-0.208003274	-0.016911948	0.594589713	-0.622812159	-0.051514054	16.25779668	17618.16605	0.00734135	301943.0222	325973.7608	2	2.8
21	2	2	1	0	-0.3	0	0.007884135	-0.084856358	0.00312327	-0.023328713	-0.254374859	0.008957816	16.6024115	12318.58747	0.007963756	326227.1916	344091.5297	2	0.7
22	2	2	1	-0.7	0	0	0.219227822	0.006822569	-0.003195163	-0.656906602	0.020467707	-0.008853056	16.54989878	12884.72981	0.009150247	344344.547	362792.4959	2	1.9
23	2	2	1	-0.07	-0.07	0	0.012612466	-0.016012535	0.00031693	-0.037125275	-0.046678095	0.002644541	16.33620112	5984.258579	0.008397152	363049.1931	373909.9986	2	0.2
24	2	2	1	0.3	0	0	-0.084449649	-0.004988574	-0.009908774	0.25321947	-0.01554837	-0.029497436	16.52145437	23585.24968	0.144458491	374163.4335	402994.7863	2	0.85
25	2	2	1	0	0.5	0	-0.000805207	0.153488395	0.000526909	0.002124298	0.459461737	0.001214511	17.13410293	11036.7075	0.014357827	403248.3922	419729.4114	2	1.35
26	2	2	1	0.3	0	0	-0.086173858	-0.006662589	-0.010346647	0.258974743	-0.019728813	-0.030307507	16.16042932	10834.05101	0.014592624	419983.1343	436579.8908	2	0.85
27	2	2	1	-0.5	0	0	0.153274304	0.00352606	-0.010080446	-0.46040556	0.01109609	-0.029737789	16.10609322	10117.1508	0.01414579	436834.3325	452780.3403	2	1.35
28	2	2	1	0.35	0.35	0	-0.107470509	0.103972901	-0.003524582	0.323058913	0.312048181	-0.00942932	16.69868485	12951.96288	0.013271592	453018.2303	471215.7843	2	1.35
29	2	2	1	-0.07	0.07	0	0.010372588	0.015376748	0.002432822	-0.030761702	0.04590366	0.006520256	16.08567161	8567.952572	0.013145043	471469.8198	484524.7776	2	0.15
30	2	2	1	0.49	-0.49	0	-0.148644241	-0.157227364	-0.018062509	0.445706139	-0.471714462	-0.052036004	4266.310309	12000.93939	0.011661786	484770.232	502433.6064	2	2.1
31	2	2	1	0	-0.1	0	0.000825438	-0.016676952	0.003806706	-0.001990775	-0.050386918	0.012884985	16.55391016	5784.328377	0.012354056	502688.1615	513234.1856	2	0.1
32	2	2	1	0.5	0	0	-0.150368428	0.002328829	-0.015541543	0.45133187	0.006759902	-0.047311284	16.59438873	31916.55034	0.080519591	513488.4538	550600.4116	2	1.45
33	2	2	1	0.35	0.35	0	-0.110490249	0.103306957	-0.003408957	0.331244164	0.309953241	-0.011279744	16.53932327	9033.826953	0.079482093	550839.2461	565035.3896	2	1.45
34	2	2	1	0	-0.5	0	0.003506607	-0.152274482	0.004647997	-0.009807696	-0.456629231	0.015317304	1033.900617	7517.338684	0.075769429	565273.6865	578218.7035	2	1.25
35	2	2	1	-0.64	-0.64	0	0.204781749	-0.200174555	-0.010312856	-0.613374169	-0.600458926	-0.030755459	17.02433673	12867.59643	0.076101634	578452.5051	597136.6359	2	2.8
36	2	2	1	-0.35	0.35	0	0.100943785	0.116770223	0.001373213	-0.302475292	0.349760391	0.004348524	16.90837111	21587.1664	0.074592665	597375.5631	624690.3288	2	1.25
37	2	2	1	0	0.7	0	0.001151979	0.219555852	-0.000626802	-0.004362278	0.65802017	-0.00137686	16.44341461	9299.889286	0.074563636	624945.6256	639625.2166	2	1.8
38	2	2	1	-0.64	0.64	0	0.201368102	0.202447229	0.007172152	-0.602615319	0.609154365	0.022798215	8516.639973	14757.39299	0.073339635	639880.1397	660175.5548	2	2.05
39	2	2	1	-0.07	0.07	0	0.01099479	0.014617171	0.001452537	-0.033049109	0.043268866	0.004586496	9767.028713	9901.164105	0.072423819	660431.0439	674809.6756	2	0.1
40	2	2	1	0	0.1	0	0.006592769	0.02159938	0.002534768	-0.020199106	0.063665214	0.00609366	8908.45827	9275.694773	0.07300031	675071.9676	688827.2335	2	0.15
41	2	2	1	-0.35	0.35	0	0.104008259	0.106644726	0.004522377	-0.31283401	0.319578116	0.01329247	16.71691843	9751.373354	0.0721156	689078.8486	704578.1721	2	1.2
42	2	2	1	-0.35	-0.35	0	0.107860111	-0.104042684	0.001230686	-0.322285562	-0.311998575	0.001860975	26.60827542	8028.03633	0.072704636	704833.5138	718395.6014	2	1.25
43	2	2	1	-0.35	-0.35	0	0.111179391	-0.102139862	0.001507836	-0.333020266	-0.306937493	0.002051545	16.29134649	7085.326265	0.072642505	718651.0058	731030.0391	2	1.2
44	2	2	1	0	-0.7	0	0.010271747	-0.221720984	0.005740284	-0.030879979	-0.665357167	0.019555482	16.66513504	6767.700074	0.071953866	731286.4716	743697.3717	2	1.8
45	2	2	1	0	-0.9	0	0.00758083	-0.28717261	0.010291882	-0.021706673	-0.861841523	0.031196086	16.62137442	8034.01877	0.070863523	743952.7761	758097.9957	2	2.35
46	2	2	1	-0.49	0.49	0	0.154893254	0.153702	0.011134791	-0.464550284	0.460652829	0.033495926	16.39381924	10434.3383	0.072644744	758355.8576	774215.0597	2	1.95
47	2	2	1	0.64	-0.64	0	-0.197349554	-0.219556871	-0.010234401	0.593343432	-0.658670614	-0.031893408	16.59694142	20235.00798	0.072494395	774471.455	800666.4996	2	2.8
48	2	2	1	0	-0.9	0	0.008083433	-0.287126457	0.009858389	-0.023246852	-0.861282262	0.028476516	16.43539182	13268.04286	0.071463046	800916.9066	819917.567	2	2.45
49	2	2	1	0	0.7	0	0.000579394	0.218509153	0.008467285	-0.002029505	0.653488196	0.025447631	16.51233756	12201.37394	0.071130225	820174.0352	837885.4646	2	1.9
50	2	2	1	0.64	0.64	0	-0.209498783	0.199629748	0.007688762	0.628561088	0.599277674	0.022745846	16.76870183	8651.339148	0.070943022	838141.7286	852486.0316	2	2.8
51	2	2	1	0.35	-0.35	0	-0.102826678	-0.110726281	-0.003357053	0.30870662	-0.331952258	-0.00961339	16.50978487	7951.078189	0.071335873	852742.8546	866887.0827	2	1.2
52	2	2	1	-0.1	0	0	0.019700884	-0.006577593	-0.002533745	-0.05874659	-0.019311978	-0.007830121	16.29499321	10434.15851	0.071321708	867142.6921	882454.4423	2	0.15
53	2	2	1	0.49	-0.49	0	-0.148653407	-0.158875462	-0.013569551	0.446186807	-0.476852971	-0.039655779	17.26939616	8067.921575	0.070943167	882710.8962	896322.0343	2	1.95
54	2	2	1	0.1	0	0	-0.020847889	-0.007563831	-0.005680827	0.061443112	-0.021979368	-0.016081163	17.05095777	8834.037879	0.070993691	896578.667	910223.3979	2	0.2
55	2	2	1	0	0.9	0	-0.003862188	0.288048204	-0.00412462	0.012331059	0.862687995	-0.01379295	16.51780766	19818.45618	0.069449163	910479.621	936024.2149	2	2.5
56	2	2	1	0.9	0	0	-0.28743882	0.004775293	-0.025261852	0.86234883	0.013840341	-0.074824239	16.66586439	15568.47989	0.070316748	936281.1627	957692.4964	2	2.65
57	2	2	1	-0.5	0	0	0.155715962	0.008823281	-0.007204463	-0.467212624	0.027117229	-0.023536027	16.43356847	9601.448768	0.069494677	957949.0043	973176.2214	2	1.5
58	2	2	1	0	-0.5	0	0.010089405	-0.154168236	-0.001762318	-0.03098034	-0.462375231	-0.006385603	16.69066206	8984.633096	0.070045408	973434.0294	987843.7298	2	1.25
59	2	2	1	0.07	-0.07	0	-0.010184954	-0.015018938	-0.00398436	0.028612706	-0.043826783	-0.011357977	16.42736906	14985.23006	0.070457409	988100.9153	1007978.108	2	0.2
60	2	2	1	-0.64	-0.64	0	0.208253656	-0.198471456	-0.013752392	-0.625764415	-0.596094124	-0.040753628	17.18916837	12668.48638	0.070436801	1008235.385	1026862.564	2	2.55
61	2	2	1	0.3	0	0	-0.086606015	-0.007726799	-0.014939216	0.259364874	-0.022274058	-0.045092309	16.60204683	12916.93434	0.07126991	1027120.19	1045330.022	2	0.85
62	2	2	1	0.21	-0.21	0	-0.053582644	-0.068028943	-0.003720989	0.161589534	-0.20318049	-0.011666514	16.66221768	18252.42689	0.070192537	1045587.638	1069114.516	2	0.7
63	2	2	1	-0.49	-0.49	0	0.163091716	-0.147836811	-0.013383864	-0.488304071	-0.44325148	-0.041753788	16.27566559	8717.396521	0.069614216	1069372.95	1084248.999	2	1.95
64	2	2	1	0.35	0.35	0	-0.112460152	0.101131079	-0.002161807	0.337801256	0.303037174	-0.005020554	16.18814438	9850.653054	0.070192348	1084507.286	1099949.849	2	1.45
65	2	2	1	0	0.7	0	0.003393498	0.220339695	0.000463844	-0.010698401	0.661407517	0.002535958	16.62903254	12451.10517	0.069912927	1100207.86	1118300.885	2	1.9
66	2	2	1	0	0.5	0	0.000871602	0.153841948	-0.00810473	-0.003456407	0.460813721	-0.023535981	16.92952207	11501.31355	0.069477004	1118558.576	1135301.78	2	1.3
67	2	2	1	0.49	0.49	0	-0.152129603	0.154509899	-0.008278706	0.456421178	0.46382102	-0.023783246	16.50723217	9617.710941	0.070334708	1135559.751	1150585.983	2	2.1
68	2	2	1	0.35	-0.35	0	-0.106118698	-0.103547531	-0.004030648	0.318323725	-0.310674963	-0.014060357	16.60387019	14534.81704	0.070579122	1150844.283	1170803.721	2	1.2
69	2	2	1	-0.07	-0.07	0	0.013072714	-0.012002284	-0.000585199	-0.038506018	-0.03561842	-0.001572488	16.3402125	12984.60538	0.069434786	1171046.054	1188838.114	2	0.15
70	2	2	1	0	-0.1	0	-0.001827591	-0.017438838	-0.00225845	0.006194896	-0.051539652	-0.006363355	16.21731812	7767.779207	0.07025044	1189074.466	1201838.787	2	0.15
71	2	2	1	0.07	0.07	0	-0.011108013	0.013980063	-0.002094583	0.033065083	0.041163325	-0.005780201	16.13745501	10300.7572	0.069408423	1202097.404	1216873.006	2	0.15
72	2	2	1	0.49	-0.49	0	-0.150361259	-0.157934395	-0.014689738	0.450501129	-0.471925769	-0.042375463	17.24350447	11184.75621	0.069869618	1217108.221	1233890.897	2	2.1
73	2	2	1	0.21	0.21	0	-0.05659857	0.06615904	-0.008130938	0.168792264	0.196632072	-0.024484367	26.2895523	8111.387168	0.069075599	1234152.656	1247407.939	2	0.75
74	2	2	1	0	0.9	0	-0.000447192	0.285257018	-0.000329015	0.001697639	0.8559329	0.000477821	16.53713526	8484.676128	0.068767946	1247667.069	1261908.722	2	2.45
75	2	2	1	0	0.1	0	0.001055864	0.017895601	-0.001567163	-0.003588393	0.053136526	-0.004793042	16.74390414	8151.169211	0.068712912	1262168.09	1274793.023	2	0.1
76	2	2	1	-0.9	0	0	0.285734211	0.002836385	-0.010880659	-0.856652356	0.007052536	-0.031177111	24.96761714	9751.090369	0.068504298	1275055.225	1290677.86	2	2.8
77	2	2	1	0.21	0.21	0	-0.061924702	0.057145401	-0.007484085	0.18519146	0.171824633	-0.022726917	16.49665668	10867.98481	0.068957958	1290936.294	1307028.505	2	0.7
78	2	2	1	0.5	0	0	-0.151739871	0.004420823	-0.012574456	0.455154876	0.012356129	-0.038272694	16.29098182	15518.54684	0.070631809	1307289.028	1328779.199	2	1.35
79	2	2	1	0.3	0	0	-0.083549578	-0.002810468	-0.011004158	0.250389781	-0.009920389	-0.032646258	26.50288529	9328.494139	0.07161077	1329039.345	1343579.929	2	0.65
80	2	2	1	0	0.5	0	-0.00188947	0.149609628	-0.007689197	0.005474194	0.44856993	-0.022792927	16.77781863	12752.63439	0.069030169	1343839.399	1362164.34	2	1.2
81	2	2	1	0	0.3	0	0.004338481	0.085538141	-0.006191295	-0.013339135	0.256096516	-0.017200572	22.7361906	8284.221163	0.068946221	1362423.572	1375731.749	2	0.7
82	2	2	1	0.1	0	0	-0.01815284	-0.003010871	-0.00277155	0.054134826	-0.008061535	-0.01032884	16.7147304	6417.894517	0.070721022	1375991.859	1387415.949	2	0.25
83	2	2	1	0	0.5	0	-0.000495363	0.154657481	-0.001831739	0.002877968	0.461803703	-0.005724102	16.44961404	7067.598476	0.06926059	1387675.618	1399766.462	2	1.3
84	2	2	1	-0.35	-0.35	0	0.108822552	-0.102203802	-0.001754475	-0.326823718	-0.306643775	-0.005492309	1166.143363	11851.24127	0.070092118	1400010.129	1417300.904	2	1.3
85	2	2	1	-0.35	-0.35	0	0.106367068	-0.106561542	-0.00107908	-0.319295418	-0.319749365	-0.001406157	16.33401307	7417.543338	0.069416302	1417560.808	1430418.325	2	1.25
86	2	2	1	-0.5	0	0	0.150844138	0.001287855	-0.005540826	-0.452305829	0.003183809	-0.016027375	17.11368132	8084.522893	0.069526368	1430678.247	1444002.142	2	1.45
87	2	2	1	0	-0.3	0	0.002427291	-0.083645618	-0.000289815	-0.006310794	-0.250483684	-0.000274342	16.8310607	8684.359447	0.070172753	1444261.679	1457969.454	2	0.7
88	2	2	1	-0.64	0.64	0	0.203164305	0.201616482	0.004384581	-0.609590023	0.606111848	0.012192424	17.05496917	13868.35641	0.069416812	1458230.301	1478037.226	2	2.25
89	2	2	1	-0.49	0.49	0	0.149479568	0.157278438	0.008988434	-0.447241041	0.471349774	0.027102632	10033.30657	12534.07274	0.069433662	1478297.108	1496288.235	2	1.75
90	2	2	1	0.5	0	0	-0.152613097	-0.00810833	-0.022303395	0.457839292	-0.023807083	-0.066452415	13933.94883	23852.54716	0.105756177	1496532.25	1525923.335	2	1.65
91	2	2	1	0.64	0.64	0	-0.199368377	0.209058982	-0.011917052	0.597554852	0.626108759	-0.036163149	10083.38402	13617.47281	0.068509307	1526183.862	1545291.805	2	2.45
92	2	2	1	0.21	-0.21	0	-0.054810449	-0.066712393	-0.007285969	0.163557375	-0.20055798	-0.021033921	9200.560355	11052.01277	0.0693139	1545551.686	1561808.715	2	0.85
93	2	2	1	0	0.5	0	-0.001982213	0.150900876	-0.001149905	0.006173225	0.453447121	-0.003678599	7833.808501	10385.20607	0.068890879	1562069.346	1577960.142	2	1.2
94	2	2	1	0.07	0.07	0	-0.011139707	0.013178842	-0.002689044	0.033839923	0.039439419	-0.007700916	7833.563441	8034.326189	0.068515031	1578220.37	1590726.898	2	0.05
95	2	2	1	-0.49	0.49	0	0.150264512	0.155691156	0.01117438	-0.448916119	0.466426083	0.033202701	8033.370019	15784.42283	0.068369551	1590988.499	1612377.982	2	1.9
96	2	2	1	0	-0.7	0	0.013651326	-0.225017751	-0.009625429	-0.041051085	-0.675474054	-0.027045205	9634.058082	13018.37654	0.069249118	1612639.297	1631145.923	2	2.25
97	2	2	1	-0.21	-0.21	0	0.066749558	-0.054424785	0.00012192	-0.20002209	-0.162076691	-0.001923095	9465.76972	11401.1765	0.06866464	1631405.54	1648213.383	2	0.9
98	2	2	1	0	0.1	0	0.002401946	0.019392567	-0.000260052	-0.007400053	0.057465576	-0.001009041	8433.759197	8534.422827	0.068170661	1648474.162	1661480.917	2	0.1
99	2	2	1	0	-0.5	0	0.00525718	-0.15496629	-0.002248196	-0.015998125	-0.464737022	-0.006790364	9634.259016	11301.46467	0.068685989	1661742.502	1678564.964	2	1.5
100	2	2	1	0	-0.1	0	-0.002574587	-0.017541265	-2.40E-05	0.006331883	-0.053562505	0.000431586	16.3351071	7067.254226	0.068040644	1678826.665	1690782.547	2	0.25
