TN	hand	digit	Corr	TargetX	TargetY	EnsPercent	RawX	RawY	RawZ	ForceX	ForceY	ForceZ	RT	MT	EnsForce	measStartTime	measEndTime	BN	TrueForce
150	2	5	1	0.3	0	0	-0.086436716	0.001760051	0.048290147	0.258662762	0.005733323	0.142627366	7550.335553	9340.405669	0.035069952	3155704.855	3172522.091	1	0.9
151	2	5	1	-0.49	-0.49	0	0.155435486	-0.152961732	-0.123537835	-0.465788551	-0.458561502	-0.35289778	16.56488051	9467.674159	0.042164221	3177590.254	3194523.101	1	2.25
152	2	5	1	0	0.9	0	-0.001480238	0.285420873	0.016702953	0.004926254	0.855453388	0.051756832	16.8442196	10534.96935	0.04235903	3199576.41	3217997.22	1	3.2
153	2	5	1	0	-0.9	0	-0.003220363	-0.28674908	-0.010023407	0.01004952	-0.859988285	0.022115633	17.02509713	9685.536763	0.04120447	3223062.002	3240342.277	1	2.3
154	2	5	1	0.1	0	0	-0.01744334	-0.001202216	0.011065025	0.051099987	-0.003412434	0.02078949	27.67061473	5483.967724	0.042036842	3245390.997	3257382.115	1	0.2
155	2	5	1	0.9	0	0	-0.288046902	-0.002570617	0.15184069	0.862813565	-0.007873696	0.449479496	26.97883113	6878.761368	0.042009582	3262443.142	3278561.212	1	3.5
156	2	5	1	-0.3	0	0	0.087056233	0.001379988	-0.060942898	-0.260780269	0.003622057	-0.168729357	16.75815691	8340.586182	0.042591924	3283629.457	3299063.342	1	1
157	2	5	1	0	0.7	0	-0.003330375	0.218304976	0.027798221	0.010573773	0.65478545	0.085179968	27.22206764	16578.86752	0.042038918	3304131.303	3328270.309	1	2.9
158	2	5	1	0.35	-0.35	0	-0.111572928	-0.102758162	0.081174536	0.334880631	-0.308306856	0.229836265	17.11371251	9036.167118	0.042168787	3333332.611	3349431.993	1	1.5
159	2	5	1	0.07	-0.07	0	-0.012305771	-0.011163282	0.019736513	0.038956576	-0.033651692	0.027760696	17.0240031	4273.949588	0.042124112	3354502.857	3365933.027	1	0.15
160	2	5	1	0	-0.3	0	0.003414311	-0.085856158	-0.004926332	-0.008980531	-0.257018195	-0.050439332	22.52654542	9517.295502	0.043350183	3371001.866	3387506.805	1	0.75
161	2	5	1	0	0.9	0	-0.000495293	0.290928367	0.033095012	0.001615356	0.871878762	0.053141753	26.84645503	11595.04731	0.041456719	3392586.09	3411989.751	1	3
162	2	5	1	0.21	-0.21	0	-0.062329207	-0.057308111	0.018332116	0.18792633	-0.17208618	0.071659199	26.86468865	8261.869449	0.041961516	3417056.338	3432070.047	1	0.8
163	2	5	1	-0.7	0	0	0.218115956	-0.006264266	-0.152921633	-0.65340916	-0.01778935	-0.457574694	16.28663545	10401.20677	0.042849071	3437132.938	3455087.648	1	2.2
164	2	5	1	0	0.5	0	0.000812205	0.151904957	0.010101405	-0.001595015	0.455391178	-0.000778412	17.95683517	9685.414598	0.042881541	3460139.962	3476888.697	1	1.75
165	2	5	1	-0.9	0	0	0.28664921	0.005547938	-0.199118169	-0.860174214	0.016740922	-0.638096095	26.7505462	14679.539	0.042757339	3481944.942	3503890.846	1	3.15
166	2	5	1	0.49	-0.49	0	-0.153089858	-0.153962447	0.079091374	0.45765111	-0.462534727	0.243820243	16.66078936	8290.48493	0.042373262	3508975.742	3525025.468	1	2
167	2	5	1	0	-0.3	0	-0.002784824	-0.085641938	0.010304564	0.008581056	-0.256246059	-0.028916933	16.49851013	6957.073679	0.04231606	3530077.714	3544743.367	1	0.65
168	2	5	1	0	-0.1	0	-0.006374667	-0.019473407	-0.008054334	0.019900862	-0.058096528	-0.022286143	16.63489762	7634.250326	0.042343306	3549812.351	3564494.25	1	0.25
169	2	5	1	0	0.3	0	0.00712471	0.083727805	0.003377292	-0.021341761	0.251927907	0.014892689	16.56488051	12001.74897	0.042564011	3569563.3	3589112.352	1	0.9
170	2	5	1	0.5	0	0	-0.150805269	0.001888674	0.109407694	0.451930268	0.005245221	0.24165865	16.34899442	11057.09676	0.041765704	3594181.547	3612830.452	1	1.35
171	2	5	1	0.64	0.64	0	-0.208591267	0.198528031	0.118906117	0.625191155	0.596037264	0.408446436	26.87271146	17701.68592	0.043101177	3617901.083	3644215.423	1	2.95
172	2	5	1	-0.07	-0.07	0	0.011883179	-0.013240772	-0.023684681	-0.034678459	-0.039074931	-0.071191376	16.63672097	7801.23128	0.043492497	3649301.181	3663566.544	1	0.3
173	2	5	1	0.35	0.35	0	-0.10659248	0.103860832	0.061118309	0.319000576	0.312100405	0.185002902	16.66224806	9501.026371	0.042977274	3668635.262	3684900.566	1	1.45
174	2	5	1	0	-0.9	0	-0.001303588	-0.286047016	-0.016064753	0.004914212	-0.85759077	-0.090858485	17.06739912	9218.520838	0.0428688	3689970.668	3707518.802	1	2.75
175	2	5	1	0	-0.7	0	0.003755936	-0.220810275	-0.019984363	-0.010847008	-0.661233163	-0.073777762	22.62537164	9957.325303	0.041704542	3712588.695	3730226.401	1	2.45
176	2	5	1	-0.3	0	0	0.086003632	0.002450121	-0.064499007	-0.257104556	0.007868271	-0.19537388	16.80519964	8175.101479	0.171390664	3735290.475	3751271.533	1	1.15
177	2	5	1	0	-0.9	0	-0.000842615	-0.284416692	-0.02603924	0.002754431	-0.853735616	-0.114647819	17.13449885	7302.162471	0.042393548	3756324.472	3771438.301	1	2.9
178	2	5	1	0.21	0.21	0	-0.065814131	0.056989619	0.026960842	0.19750713	0.171357289	0.122860096	26.97080834	8878.669471	0.042035779	3776495.472	3792123.849	1	0.9
179	2	5	1	0.49	0.49	0	-0.15029071	0.155149087	0.082520296	0.450904499	0.465155939	0.249346194	16.56852724	12817.6492	0.041893985	3797195.161	3817025.338	1	1.95
180	2	5	1	0.07	-0.07	0	-0.025786723	-0.00914845	0.005225336	0.077068845	-0.027607197	0.011784958	17.18190627	5684.828934	0.042520904	3822111.917	3834882.389	1	0.3
181	2	5	1	-0.1	0	0	0.019102679	-0.004116647	-0.039247889	-0.056207483	-0.012090985	-0.038503566	16.62213409	7801.246596	0.041914378	3839962.57	3854416.764	1	0.4
182	2	5	1	0	0.3	0	-0.00927917	0.086808604	0.006405768	0.026898802	0.260134489	0.00507219	27.10974854	7361.879405	0.042178052	3859483.662	3874245.231	1	0.95
183	2	5	1	-0.64	0.64	0	0.204106785	0.201450968	-0.10660593	-0.613194326	0.603867366	-0.311120146	17.09402021	11907.66676	0.041261043	3879312.158	3898979.524	1	3.15
184	2	5	1	-0.3	0	0	0.0871284	0.002748402	-0.073324062	-0.26086729	0.007079911	-0.238649229	26.90553198	6351.293329	0.041863851	3904046.79	3916847.695	1	0.7
185	2	5	1	0.1	0	0	-0.017212603	0.002399396	0.002453431	0.051508332	0.007068711	0.003240357	17.26176952	7035.15114	0.041340823	3921917.529	3935954.676	1	0.2
186	2	5	1	-0.49	-0.49	0	0.150985583	-0.161114973	-0.114712688	-0.453733612	-0.482956489	-0.34949398	16.57217396	14435.47504	0.042071054	3941036.131	3964106.387	1	2.25
187	2	5	1	-0.21	-0.21	0	0.057039718	-0.06416694	-0.043498564	-0.17176654	-0.192371344	-0.098543301	16.95435066	10385.12326	0.042240874	3969187.69	3986501.763	1	0.85
188	2	5	1	0	-0.1	0	-0.009114462	-0.02078785	-0.009271015	0.026793109	-0.061489578	0.010365026	22.70888163	4950.944994	0.041357222	3991572.738	4003091.913	1	0.25
189	2	5	1	-0.07	0.07	0	0.008352447	0.022812595	-0.00370461	-0.024474693	0.070120988	-0.000997098	17.1629433	7867.881731	0.042474238	4008172.78	4022687.037	1	0.2
190	2	5	1	0	0.7	0	-0.005321875	0.219945688	0.00725771	0.016774858	0.659804694	-0.045152941	16.19145594	13173.63951	0.042412899	4027758.692	4048271.459	1	2.3
191	2	5	1	-0.7	0	0	0.224752784	-0.009123919	-0.139384567	-0.673708074	-0.027922033	-0.41989323	25.23788494	14136.04287	0.041888497	4053347.411	4074723.358	1	2.25
192	2	5	1	-0.21	0.21	0	0.06324884	0.056412656	-0.031966363	-0.189519934	0.1692056	-0.142362811	16.6100999	11274.08342	0.040790388	4079809.947	4098274.377	1	0.9
193	2	5	1	0.35	0.35	0	-0.113179614	0.100961672	0.058761328	0.339571211	0.302140522	0.186217606	17.0849034	10218.57116	0.04150383	4103345.636	4120565.312	1	1.5
194	2	5	1	0.21	0.21	0	-0.061446532	0.057063792	0.020655943	0.184404333	0.171709286	0.087282545	16.74284066	6584.891184	0.041586096	4125646.732	4138910.583	1	0.7
195	2	5	1	0.35	-0.35	0	-0.114000956	-0.101323586	0.0300086	0.341711545	-0.303614697	0.194031293	17.02874385	7151.730717	0.041279247	4143998.655	4158011.362	1	1.6
196	2	5	1	0	0.1	0	-0.006587259	0.019619932	-0.010843146	0.01966467	0.05818004	0.017230231	26.54013019	7495.175566	0.041736478	4163095.36	4176562.654	1	0.1
197	2	5	1	-0.64	0.64	0	0.204927666	0.201741424	-0.143768997	-0.61552749	0.605386119	-0.392121822	16.75888624	15834.04195	0.041637796	4181637.812	4204914.088	1	2.95
198	2	5	1	-0.64	0.64	0	0.202139342	0.204090916	-0.115909471	-0.60755095	0.611334038	-0.326304747	16.46386625	7633.988492	0.040655516	4209985.783	4224798.611	1	3.1
199	2	5	1	-0.35	-0.35	0	0.108237905	-0.104933874	-0.068226639	-0.324390022	-0.315060576	-0.194288524	16.62395746	9267.844607	0.041580681	4229872.423	4245899.374	1	0.95
200	2	5	1	0	-0.1	0	-0.005678378	-0.019062675	0.009105046	0.01803858	-0.056637748	-0.00889452	17.10605441	8335.068688	0.041592051	4250957.833	4265750.915	1	0.25
1	2	5	1	0.07	-0.07	0	-0.013869038	-0.010163697	-0.0165746	0.042189762	-0.031073739	0.016332506	1966.534437	10417.84638	0.001789154	0.072569681	16851.67377	2	0.2
2	2	5	1	0.21	0.21	0	-0.057995656	0.061147897	0.004256602	0.172918783	0.182958152	0.083449595	5417.595486	13218.26079	0.001746587	21902.83029	41886.78729	2	0.9
3	2	5	1	-0.21	-0.21	0	0.055573464	-0.063577375	-0.027943639	-0.166688021	-0.190181847	-0.095687178	1783.560013	7951.407122	0.001579223	46935.80902	61654.27293	2	0.75
4	2	5	1	0.07	-0.07	0	-0.015909994	-0.009130505	-0.003965801	0.047697614	-0.028071268	-0.049388821	9333.886905	9651.905848	0.001796094	66704.32705	82638.67774	2	0.2
5	2	5	1	0.5	0	0	-0.150865959	-0.001077439	0.06001305	0.45250077	-0.003717857	0.358890144	7317.020836	12184.4838	0.001489992	87688.63741	106939.8299	2	1.35
6	2	5	1	0.3	0	0	-0.084095105	0.001255617	0.046344866	0.253547717	0.00425239	0.112071907	7367.113608	9884.612383	0.003485277	111990.7439	128774.5019	2	0.8
7	2	5	1	0	-0.1	0	0.002964326	-0.018933237	0.022064509	-0.00882824	-0.055763894	-0.039963488	3616.790145	7817.848641	0.004020731	133825.0575	148075.8007	2	0.25
8	2	5	1	0.1	0	0	-0.018585915	0.000536428	0.018594553	0.054074542	0.001609284	-0.013705928	10883.95233	11268.28975	0.003636736	153126.2151	170726.77	2	0.2
9	2	5	1	-0.9	0	0	0.284461698	-0.00344886	-0.086848939	-0.852899556	-0.011479504	-0.185151989	7583.831475	10618.21893	0.003910453	175777.3019	193278.1953	2	2.8
10	2	5	1	0	0.1	0	-0.001439958	0.018706436	-0.009542443	0.003640119	0.056345894	0.043746212	10733.87896	10767.76571	0.002663116	198328.1681	215062.6087	2	0.15
11	2	5	1	0	-0.3	0	0.003965396	-0.083394526	-0.050669828	-0.011248802	-0.24966567	0.025925969	8616.902463	10651.11962	0.004455225	220113.36	237346.704	2	0.75
12	2	5	1	0.7	0	0	-0.216972492	-0.000927082	0.151215979	0.650270092	-0.002716507	0.345202069	7200.184743	11018.13476	0.003471068	242381.6647	260648.4801	2	2.25
13	2	5	1	-0.35	-0.35	0	0.106551565	-0.103990482	-0.033616901	-0.320334449	-0.312327508	-0.096318773	1150.160529	9934.59466	0.003004079	265700.6067	282733.139	2	1.15
14	2	5	1	0.9	0	0	-0.283889405	-0.00087675	0.173215137	0.850308706	-0.002500772	0.594902907	482.8750139	11501.34491	0.004144268	287785.2313	306801.1277	2	2.85
15	2	5	1	0	-0.7	0	0.000980267	-0.216738851	0.010970553	-0.003199754	-0.649763383	0.102996347	16.50540881	15051.53286	0.003608456	311853.9708	333885.8822	2	2.3
16	2	5	1	-0.35	-0.35	0	0.11116164	-0.102355428	-0.022659794	-0.332805165	-0.307616562	-0.124147842	16.61079895	9817.94929	0.00420178	338936.6317	355653.676	2	1.45
17	2	5	1	-0.07	-0.07	0	0.010602918	-0.012163264	0.000784936	-0.032812202	-0.036845853	0.055776645	16.69175608	5834.421879	0.003254755	360705.393	372937.9861	2	0.2
18	2	5	1	-0.07	-0.07	0	0.012519498	-0.012021184	0.054113198	-0.037202433	-0.035578014	0.020842683	16.83653078	6217.899768	0.003394605	377989.6269	390705.6851	2	0.25
19	2	5	1	0.21	-0.21	0	-0.062781799	-0.056829918	0.047148888	0.187892226	-0.16977763	0.042888643	16.56229761	7501.967404	0.003174148	395757.9823	409923.4135	2	0.85
20	2	5	1	-0.21	0.21	0	0.063486042	0.055645807	-0.002348418	-0.190004956	0.166095819	0.221519634	16.59365938	10451.44541	0.003292831	414975.2753	432091.3032	2	0.9
21	2	5	1	-0.3	0	0	0.083590231	0.001881535	-0.006461067	-0.251385709	0.005482759	0.046032227	1333.206428	9034.4582	0.003146771	437143.0086	452925.6026	2	0.95
22	2	5	1	0	0.1	0	-0.005804933	0.019083819	0.025252357	0.017091106	0.056150901	0.177290602	833.193664	9618.004502	0.002620712	457976.8601	473576.9282	2	0.25
23	2	5	1	-0.7	0	0	0.219874816	-0.010035139	-0.021506877	-0.659721557	-0.030655696	-0.058386505	7617.257654	11068.19654	0.052483927	478628.7485	496528.1731	2	2.15
24	2	5	1	0	0.5	0	0.001510458	0.151066972	0.040198337	-0.005793776	0.453362764	0.358635752	6850.531254	8751.579758	0.010486468	501580.5629	517345.346	2	1.7
25	2	5	1	0.35	0.35	0	-0.102418764	0.109244071	0.063137493	0.306964968	0.326210858	0.273367617	5850.366058	8668.021422	0.0064546	522381.3085	538080.6326	2	1.25
26	2	5	1	-0.07	-0.07	0	0.012678518	-0.012480116	0.017064933	-0.036805521	-0.037634563	0.065477244	6133.685387	6751.12173	0.005931363	543117.1202	556281.5426	2	0.25
27	2	5	1	0	0.1	0	0.000614779	0.018041869	0.015834708	-0.001358797	0.05357533	0.048007672	9633.766709	9701.284957	0.006246984	561330.222	576999.0657	2	0.1
28	2	5	1	0	-0.7	0	0.001726901	-0.217362844	0.054210214	-0.004598055	-0.652023794	0.010605008	1716.050517	9317.640049	0.003855571	582035.5785	598500.4912	2	2.25
29	2	5	1	0.49	-0.49	0	-0.154931152	-0.151393086	0.050061018	0.464048962	-0.453564243	0.511638764	16.60168216	12534.77583	0.003112923	603552.5598	622852.6164	2	2.2
30	2	5	1	-0.35	0.35	0	0.107452747	0.103990245	0.02845622	-0.320804516	0.312035473	0.107433207	16.76870183	12068.07656	0.003303875	627902.9565	647119.8417	2	1.7
31	2	5	1	0.07	0.07	0	-0.009655081	0.015519194	0.06553322	0.029386044	0.045813087	-0.073073033	6433.871881	7084.732944	0.003047905	652165.0052	665220.6104	2	0.15
32	2	5	1	-0.07	0.07	0	0.012899773	0.012206967	0.131496721	-0.037922456	0.036102992	0.165879496	6834.140352	7101.24674	0.003178829	670274.0793	683355.1826	2	0.15
33	2	5	1	-0.07	0.07	0	0.013477711	0.011012027	0.069766018	-0.040433133	0.032712388	0.26084303	5917.08531	6451.008901	0.003875264	688409.0403	700839.6655	2	0.15
34	2	5	1	-0.7	0	0	0.222347203	-0.011299807	0.024998007	-0.666297116	-0.033025451	-0.02154981	8867.153722	12368.06358	0.004051603	705891.6097	725407.4087	2	2.1
35	2	5	1	-0.35	-0.35	0	0.106177229	-0.107506355	-0.013779947	-0.317172179	-0.321677464	0.082304015	5666.807065	8034.330929	0.003027859	730460.8868	745308.6863	2	1.5
36	2	5	1	0.35	-0.35	0	-0.103228682	-0.109279138	0.117081028	0.309200507	-0.327675568	0.359162518	4950.517323	7651.159	0.003514648	750362.5815	764843.089	2	1.65
37	2	5	1	0	0.3	0	0.004418695	0.084735244	0.073057816	-0.013223716	0.255014965	0.199535088	16.4113235	8751.297502	0.003616258	769896.3359	785177.6922	2	0.95
38	2	5	1	0.9	0	0	-0.284700264	0.000652785	0.194927095	0.854100793	0.002411524	0.710027338	8266.448885	11367.81195	0.002880045	790230.5933	809145.4555	2	3.25
39	2	5	1	0	0.9	0	0.006623211	0.287499045	0.073404587	-0.019222247	0.861979228	0.372056287	16.39892466	14851.29597	0.003572733	814197.9606	836280.1288	2	3.05
40	2	5	1	0.64	0.64	0	-0.201442181	0.205106184	0.247388687	0.602481494	0.615739353	0.251573248	10617.46151	13901.93575	0.002967742	841319.2771	862798.5046	2	3
41	2	5	1	-0.9	0	0	0.283103134	-1.33E-05	-0.032449757	-0.848726755	-3.99E-05	-0.014767443	8667.10719	11684.55965	0.002881755	867853.1259	887249.7637	2	3.4
42	2	5	1	0.64	0.64	0	-0.205637342	0.200964678	0.243662733	0.616717812	0.60308825	0.640349609	3283.161792	10167.82815	0.004039953	892303.99	910867.5902	2	3.05
43	2	5	1	-0.49	-0.49	0	0.153224272	-0.151219794	0.083041086	-0.459154909	-0.454112553	0.166449879	4916.956216	7451.148206	0.003654217	915921.6083	930768.7751	2	2.3
44	2	5	1	0	-0.7	0	0.001317749	-0.21898429	0.105592334	-0.00333823	-0.656726286	0.153673317	6417.092603	9268.156643	0.003900859	935821.8258	952570.2365	2	2.45
45	2	5	1	0.49	-0.49	0	-0.161193799	-0.147229988	0.188051441	0.483484289	-0.44139864	0.430622623	49.84370168	9934.717554	0.004106052	957623.9439	975538.0196	2	2.6
46	2	5	1	0	0.9	0	-0.001200999	0.283768927	0.128777813	0.004185645	0.85175995	0.370677684	16.92186397	14051.17147	0.003739134	980598.7447	1001971.92	2	3
47	2	5	1	0	0.7	0	0.002268689	0.218761572	0.120026191	-0.006967913	0.656705518	0.313111302	7383.367394	9751.199041	0.003755906	1007008.647	1024290.835	2	2.35
48	2	5	1	0.07	0.07	0	-0.007716433	0.01996179	0.116845295	0.022955085	0.059626416	0.257745772	7533.506407	7650.860334	0.002907078	1029327.793	1042958.363	2	0.15
49	2	5	1	-0.21	0.21	0	0.059349421	0.058056342	0.096492598	-0.177044816	0.173877703	0.104996219	6499.405585	7900.948584	0.00392763	1048013.223	1062709.221	2	0.85
50	2	5	1	-0.35	0.35	0	0.106340763	0.104221767	0.04298414	-0.31856912	0.312600563	0.095947155	7300.352783	9734.682692	0.003341078	1067749.275	1084627.364	2	1.55
51	2	5	1	-0.49	0.49	0	0.160255992	0.148316365	0.013987176	-0.479861637	0.44566122	-0.037644788	8783.646076	10967.67367	0.004462293	1089682.573	1108262.065	2	2.3
52	2	5	1	0	-0.7	0	-0.001963654	-0.220387654	0.007328511	0.005502531	-0.659026589	-0.051990204	4783.246396	8715.90866	0.003546676	1113319.481	1129278.579	2	2.1
53	2	5	1	0.64	0.64	0	-0.200252921	0.206139968	0.115510863	0.600370332	0.617513565	0.620050556	9350.854353	16534.20402	0.003715267	1134321.935	1158063.364	2	2.95
54	2	5	1	-0.64	-0.64	0	0.20762504	-0.200124035	-0.079210297	-0.623554876	-0.600404475	-0.015566345	8034.685755	12485.93169	0.004091126	1163086.598	1183182.777	2	2.95
55	2	5	1	0.07	-0.07	0	-0.011336807	-0.011907171	0.058731926	0.033945683	-0.03675733	0.196017249	11750.63125	12084.8996	0.003588554	1188237.465	1206650.728	2	0.25
56	2	5	1	-0.35	0.35	0	0.106232969	0.10672083	0.039514537	-0.318439954	0.319968275	0.322480439	6367.019888	8534.733892	0.004205979	1211690.234	1227302.121	2	1.65
57	2	5	1	0.7	0	0	-0.216864521	0.000359269	0.241058616	0.651305688	0.000495159	0.502988162	9983.887707	14451.46255	0.004067197	1232356.538	1254069.959	2	2.2
58	2	5	1	-0.35	0.35	0	0.108417856	0.102912249	0.067267726	-0.325253569	0.308154099	0.021349984	9933.642502	12068.07255	0.004089517	1259125.172	1278254.611	2	1.55
59	2	5	1	-0.5	0	0	0.152719187	0.00472332	0.036206662	-0.457542543	0.014849715	0.131096526	7083.564535	8917.837263	0.003639247	1283303.736	1298922.306	2	1.7
60	2	5	1	-0.64	-0.64	0	0.200205476	-0.205262092	-0.048023725	-0.600422213	-0.61513889	-0.102826038	5416.823476	12584.16807	0.004016307	1303961.202	1324023.219	2	3.5
61	2	5	1	0	-0.1	0	0.000668594	-0.018338247	0.006422278	-0.003041598	-0.054302616	0.08065388	8633.107383	8916.822382	0.004539643	1329062.735	1344390.551	2	0.2
62	2	5	1	0.21	0.21	0	-0.055776169	0.064078197	0.158634659	0.167814045	0.192266959	0.359035129	4750.254541	8851.24054	0.004557839	1349431.02	1364926.185	2	0.95
63	2	5	1	-0.7	0	0	0.219929987	0.008736359	0.004558273	-0.660599192	0.025529322	-0.063047544	5433.214742	7651.190726	0.003822186	1369981.379	1384510.773	2	2.3
64	2	5	1	-0.21	-0.21	0	0.062924867	-0.055819379	0.040771484	-0.188127214	-0.167781831	0.070449036	6966.943234	8301.074104	0.003635349	1389566.455	1404478.318	2	0.8
65	2	5	1	0.1	0	0	-0.016841543	-0.000626695	0.127555084	0.051204384	-0.002041931	0.201296516	9267.024701	9434.51662	0.00359151	1409534.71	1425329.013	2	0.25
66	2	5	1	0	0.1	0	-0.004504646	0.017702393	0.111348403	0.014873448	0.053366134	0.125118682	767.1847923	11484.59626	0.004397987	1430368.715	1447830.654	2	0.25
67	2	5	1	0.1	0	0	-0.022438519	-4.07E-05	0.128322118	0.065599984	-0.000607688	0.534748913	16.66002964	5784.457471	0.00289992	1452872.228	1464815.054	2	0.2
68	2	5	1	-0.9	0	0	0.285643682	0.000911786	-0.052333574	-0.856833938	0.002185081	-0.030015143	16.56557965	10551.31041	0.004099699	1469870.855	1490399.182	2	3
69	2	5	1	0.35	-0.35	0	-0.113428093	-0.10049694	0.169992767	0.340413757	-0.301879251	0.318721721	16.55938023	14868.24227	0.003577198	1495438.303	1516884.527	2	2.3
70	2	5	1	0	-0.9	0	-0.001624394	-0.284522203	0.071246711	0.005423459	-0.854829011	0.343380783	16.77380723	11368.30098	0.003446839	1521941.029	1543286.135	2	3
71	2	5	1	0.5	0	0	-0.152631401	0.004689803	0.23578768	0.457343926	0.015396549	0.675502202	16.68482732	9134.310435	0.004267102	1548342.832	1565687.221	2	2
72	2	5	1	0.49	0.49	0	-0.148048305	0.160331719	0.186100252	0.444662822	0.480671464	0.387689631	16.80699236	16751.68478	0.003970709	1570744.12	1594472.238	2	2.55
73	2	5	1	-0.64	0.64	0	0.208681694	0.199536831	0.058391199	-0.626012713	0.597283352	0.242923653	16.86023444	12501.73146	0.003609937	1599528.877	1619507.101	2	2.85
74	2	5	1	-0.35	0.35	0	0.104178086	0.107154324	0.016514894	-0.312987427	0.320621371	0.165406436	16.55646286	9817.812538	0.004314954	1624563.148	1641258.073	2	1.6
75	2	5	1	0.21	0.21	0	-0.058919372	0.062057171	0.126183536	0.17565756	0.183970404	0.411647425	16.43174511	10051.32245	0.003477948	1646315.536	1663142.668	2	0.85
76	2	5	1	-0.3	0	0	0.084606143	3.60E-05	-0.01105601	-0.252976827	0.000884769	0.119132268	16.48134048	10351.3339	0.003197322	1668199.749	1685244.252	2	0.8
77	2	5	1	0.64	-0.64	0	-0.202750923	-0.203222625	0.234537264	0.608479353	-0.608729166	0.813293642	16.62720918	14168.07321	0.003729023	1690300.543	1711995.069	2	3.35
78	2	5	1	0.21	-0.21	0	-0.058623957	-0.060094549	0.134476619	0.174674207	-0.179539154	0.46591555	16.68701535	9251.190653	0.004401924	1717035.973	1733330.059	2	1.05
79	2	5	1	-0.07	0.07	0	0.015855424	0.010608796	0.063335317	-0.047469164	0.030758203	-0.059753719	16.46128353	7534.324001	0.003959915	1738387.125	1751897.388	2	0.1
80	2	5	1	-0.07	-0.07	0	0.020113753	-0.007451998	0.093893919	-0.060341259	-0.021967563	0.249958251	17.40250136	7634.6215	0.003430833	1756954.024	1770981.961	2	0.2
81	2	5	1	-0.07	0.07	0	0.015496138	0.010731165	0.085319454	-0.046099983	0.03063977	0.255271705	17.07393209	7818.449255	0.00409655	1776040.15	1789832.443	2	0.1
82	2	5	1	0.07	0.07	0	-0.007776373	0.01955146	0.126104091	0.02235804	0.058783857	0.318390094	17.37150426	7217.767027	0.003652618	1794872.835	1808083.983	2	0.2
83	2	5	1	-0.21	0.21	0	0.063513271	0.054885418	0.098523507	-0.189827689	0.164591515	0.275245502	16.92076995	9184.640609	0.005112009	1813142.01	1829051.766	2	0.85
84	2	5	1	0.49	0.49	0	-0.158313486	0.148586735	0.216819062	0.474810981	0.445630728	0.693670735	16.77964198	12868.30426	0.003746159	1834110.539	1854486.507	2	2.1
85	2	5	1	0.3	0	0	-0.08663867	-0.008315308	0.198412915	0.259624686	-0.024460385	0.641885576	16.48717522	10201.48881	0.003700548	1859544.801	1876254.419	2	1.1
86	2	5	1	0.5	0	0	-0.150807958	-0.002464057	0.198865534	0.452003073	-0.006647678	0.735438444	16.93900354	6501.158562	0.00356479	1881316.037	1894821.902	2	1.7
87	2	5	1	0.35	0.35	0	-0.10568084	0.106282537	0.127434311	0.315553534	0.319171305	0.661359927	16.71545975	16468.29215	0.003720239	1899880.131	1923373.154	2	1.65
88	2	5	1	0.21	0.21	0	-0.057176166	0.061851998	0.119400711	0.171204804	0.185361778	0.615057249	16.34167119	8335.278857	0.003582178	1928415.138	1943341.234	2	0.85
89	2	5	1	0.35	0.35	0	-0.104184478	0.109597863	0.177920262	0.312877126	0.328599374	0.753856919	16.48899858	8017.680017	0.004384591	1948399.059	1963225.832	2	1.6
90	2	5	1	0.49	-0.49	0	-0.1545713	-0.15067265	0.154943655	0.462160176	-0.452341643	0.653478251	16.84637691	12917.72239	0.003382754	1968283.698	1988743.747	2	2.5
91	2	5	1	-0.21	0.21	0	0.066047151	0.056341522	0.104945815	-0.197914867	0.167956379	0.359470085	16.37339763	11851.34812	0.004771684	1993802.584	2012211.816	2	0.8
92	2	5	1	0.7	0	0	-0.218953945	-0.002638678	0.232207736	0.657056051	-0.008239728	0.839584985	16.54916942	11501.57356	0.003647619	2017271.01	2036513.214	2	2.65
93	2	5	1	0.3	0	0	-0.08525541	0.005234612	0.220528542	0.256089922	0.01686913	0.660074983	15.75272629	9034.226633	0.003695526	2041571.749	2057514.205	2	1
94	2	5	1	0	0.5	0	0.008737494	0.153566998	0.098236448	-0.02588879	0.460765733	0.302445667	16.54552271	10084.79931	0.003789473	2062555.663	2079398.82	2	1.6
95	2	5	1	0	-0.1	0	0.003508372	-0.017633157	0.13841258	-0.010460377	-0.05212261	0.216702605	16.59438872	6267.872199	0.003620023	2084458.002	2097200.138	2	0.2
96	2	5	1	-0.7	0	0	0.217140981	-0.001159109	0.008311284	-0.652070328	-0.003736282	0.122301671	16.99297496	10334.6983	0.003702577	2102257.384	2119501.326	2	2.15
97	2	5	1	0.49	-0.49	0	-0.148195995	-0.157050899	0.220113906	0.443293214	-0.471282174	0.621568542	16.66002964	9167.937912	0.004085845	2124560.518	2141252.174	2	2.35
98	2	5	1	0.9	0	0	-0.28354207	0.002063528	0.352096425	0.850108302	0.005996369	0.999205274	16.3234376	16618.66966	0.004551225	2146310.286	2170520.6	2	3.75
99	2	5	1	0.07	0.07	0	-0.010688464	0.017690101	0.02370782	0.032227237	0.051743164	0.433311604	16.46638893	10651.10722	0.003953777	2175580.354	2192205.393	2	0.2
100	2	5	1	0.35	-0.35	0	-0.111751365	-0.103783129	0.199019651	0.334800925	-0.311155171	0.619123497	16.68810937	11051.33594	0.003345877	2197264.992	2215523.177	2	1.7
