TN	hand	digit	Corr	TargetX	TargetY	EnsPercent	RawX	RawY	RawZ	ForceX	ForceY	ForceZ	RT	MT	EnsForce	measStartTime	measEndTime	BN	TrueForce
96	2	4	1	0	-0.1	0	-0.001434831	-0.017412295	0.0042379	0.006084802	-0.052139778	0.012027045	16.60861092	7134.569716	0.023595633	2154920.513	2168380.749	2	0.3
97	2	4	1	0.3	0	0	-0.08664621	-0.00633515	-0.010991183	0.258514381	-0.017516464	-0.032927773	16.65054818	7500.933924	0.023251444	2173439.757	2187815.156	2	1
98	2	4	1	0.1	0	0	-0.018800527	-0.002428434	-0.002413965	0.056077889	-0.007091085	-0.008157436	16.38397311	6400.851946	0.023183349	2192857.151	2205799.488	2	0.4
99	2	4	1	0	0.7	0	0.009152826	0.220835731	-0.031270692	-0.026422663	0.661536114	-0.094544509	16.55354548	12868.1449	0.023217336	2210858.676	2230700.86	2	3.5
100	2	4	1	0.21	0.21	0	-0.056134958	0.062723072	-0.015358206	0.168016443	0.188751863	-0.045113298	16.66987578	8799.857559	0.024184104	2235760.164	2251150.772	2	1.2
101	2	4	1	0	-0.7	0	-0.002657388	-0.217497013	0.059019651	0.00900798	-0.65016045	0.176326519	16.80699236	15701.73095	0.023933246	2256194.29	2279053.863	2	3.8
102	2	4	1	0.64	-0.64	0	-0.203315305	-0.202280127	0.058524514	0.609881175	-0.604898223	0.178274388	16.566309	9051.22836	0.026261988	2284112.937	2300588.519	2	3.7
103	2	4	1	-0.07	0.07	0	0.01651224	0.009777998	-0.000438746	-0.04950435	0.029884271	-0.002186001	16.74135145	10068.1732	0.02459809	2305647.291	2322105.998	2	0.2
104	2	4	1	-0.3	0	0	0.087653546	-0.011996333	0.011142791	-0.263219591	-0.035794784	0.032924825	16.83798946	5801.126617	0.023513729	2327165.049	2339456.948	2	1.2
105	2	4	1	0.9	0	0	-0.285033564	0.004208088	-0.010560153	0.853611706	0.012818478	-0.031085356	16.78183001	9517.77009	0.025849752	2344515.553	2361808.117	2	3.2
106	2	4	1	0.9	0	0	-0.288819815	0.00596362	-0.021497014	0.864549659	0.016628458	-0.063712831	16.65601825	8917.824135	0.024722348	2366867.599	2383742.665	2	3.15
107	2	4	1	0.7	0	0	-0.218828452	0.006800327	-0.012794513	0.656485355	0.020789412	-0.03696445	16.48498719	9467.75864	0.024748741	2388801.605	2405844.078	2	2.25
108	2	4	1	-0.49	-0.49	0	0.152407716	-0.152050714	0.065914116	-0.457093672	-0.455181062	0.19755924	16.67315782	11701.53658	0.024888149	2410903.446	2429728.596	2	2.65
109	2	4	1	0.35	-0.35	0	-0.113392004	-0.103689327	0.014061878	0.339075456	-0.310420596	0.043467393	16.77745395	8751.27781	0.02463852	2434787.135	2450663.998	2	1.9
110	2	4	1	-0.49	0.49	0	0.156166229	0.148498423	-0.005144823	-0.470214259	0.445203946	-0.015388693	16.7883941	12851.60339	0.025008124	2455723.206	2476064.487	2	2.8
111	2	4	1	0	-0.3	0	-0.003136406	-0.085356631	0.023122948	0.008891309	-0.253868781	0.06817864	16.33729513	8067.421245	0.023255289	2481107.791	2495948.908	2	1.2
112	2	4	1	-0.7	0	0	0.218768171	-0.00669839	0.032137203	-0.656110298	-0.020548339	0.098151138	16.59949413	8151.154624	0.024191569	2501008.621	2516249.992	2	2.55
113	2	4	1	0.07	-0.07	0	-0.008689342	-0.017601319	0.004399841	0.0245143	-0.053645558	0.013611518	16.60387019	11101.60594	0.024629249	2521292.356	2538717.875	2	0.35
114	2	4	1	-0.07	-0.07	0	0.010244077	-0.013427444	0.002862342	-0.031282508	-0.041350517	0.01009767	16.75083291	5984.380379	0.024800492	2543776.194	2556102.155	2	0.25
115	2	4	1	0.64	-0.64	0	-0.208164861	-0.200251074	0.030879615	0.624429843	-0.599717405	0.093417057	16.65091285	10001.33762	0.024577383	2561162.089	2578503.623	2	3.75
116	2	4	1	0.07	-0.07	0	-0.014144475	-0.014763738	0.003270692	0.041203392	-0.04267275	0.011414273	16.60642289	5501.280727	0.024513887	2583562.223	2595420.96	2	0.25
117	2	4	1	0.35	-0.35	0	-0.118289229	-0.100830589	0.023404642	0.354576363	-0.301876752	0.070900581	16.74463349	6617.310531	0.024149981	2600481.121	2613972.019	2	2.05
118	2	4	1	0	0.7	0	0.003850929	0.219593562	-0.040733721	-0.012264912	0.658456993	-0.121789169	16.86315182	12651.57509	0.024981481	2619033.462	2638973.421	2	3.05
119	2	4	1	0	0.1	0	0.011378719	0.023071761	-0.004665715	-0.034362742	0.069118175	-0.012669609	16.61845706	5827.785946	0.024969707	2644032.706	2656068.792	2	0.35
120	2	4	1	-0.5	0	0	0.152278589	-0.007350544	0.017840653	-0.457094721	-0.022051632	0.052789526	16.83653078	9517.541441	0.048517788	2661107.94	2677540.908	2	1.85
121	2	4	1	0.49	-0.49	0	-0.157757378	-0.148903294	0.048428766	0.473790041	-0.447033574	0.143409439	16.55792155	9684.169817	0.019225212	2682572.683	2699292.123	2	3.05
122	2	4	1	0.3	0	0	-0.084137095	-6.66E-05	-0.005168725	0.252508392	-0.002498144	-0.015597729	16.57797849	7183.842707	0.017976694	2704333.105	2718493.087	2	0.95
123	2	4	1	0	-0.7	0	-0.006147184	-0.218241247	0.065151128	0.018473921	-0.655079803	0.195956933	16.71071901	10250.58712	0.017781163	2723523.904	2741144.232	2	3.75
124	2	4	1	-0.35	-0.35	0	0.10510014	-0.107007803	0.050497676	-0.315365157	-0.320440763	0.150943703	16.80115761	8633.820681	0.018521028	2746169.384	2761646.058	2	1.8
125	2	4	1	-0.21	-0.21	0	0.058946588	-0.05881901	0.028007752	-0.177066349	-0.176748353	0.08503035	16.53348854	6117.694166	0.018835282	2766670.115	2779530.238	2	1
126	2	4	1	-0.64	0.64	0	0.211389289	0.196632224	0.008753906	-0.635333161	0.591061964	0.028184353	16.68628601	11784.04794	0.017685878	2784556.034	2803831.191	2	3.85
127	2	4	1	-0.49	0.49	0	0.153385156	0.151630552	0.01690865	-0.459087283	0.452722914	0.051321053	16.02550076	9250.331487	0.018321796	2808855.781	2825282.997	2	3.1
128	2	4	1	0	-0.5	0	-0.00143815	-0.152397056	0.050979025	0.00382891	-0.454957689	0.151792648	17.2985699	9017.217248	0.018038257	2830322.895	2846400.29	2	2.3
129	2	4	1	0.35	-0.35	0	-0.107805425	-0.104964223	0.030422742	0.323772338	-0.313759745	0.08902515	16.55391016	8267.428028	0.018683816	2851440.807	2866785.227	2	2.05
130	2	4	1	-0.21	0.21	0	0.062156804	0.057030461	0.005570123	-0.186081981	0.170638212	0.017992126	16.77052518	12517.16437	0.018416237	2871825.417	2891203.224	2	1.25
131	2	4	1	0.7	0	0	-0.217272741	0.004523576	-0.015573974	0.651721116	0.012955711	-0.046584591	16.57104973	9716.734641	0.019336336	2896228.308	2913154.282	2	2.9
132	2	4	1	0.49	-0.49	0	-0.172103125	-0.155276169	0.063437491	0.516730174	-0.464566106	0.189763149	16.45800148	18901.50216	0.018631503	2918195.393	2944140.096	2	2.9
133	2	4	1	-0.07	0.07	0	0.014241816	0.00993426	0.004022992	-0.042531232	0.029802779	0.011519652	16.35844609	7667.34678	0.018501281	2949180.433	2962823.327	2	0.3
134	2	4	1	0	-0.3	0	0.000191851	-0.083156215	0.024308965	-0.000348967	-0.249630491	0.07439176	16.33802447	7550.821751	0.019147863	2967847.406	2982257.59	2	1.05
135	2	4	1	0	0.1	0	0.00546086	0.020131202	-0.002662254	-0.01686812	0.059908068	-0.009588959	16.80298097	5467.955927	0.019166893	2987282.358	2998726.229	2	0.2
136	2	4	1	0.21	-0.21	0	-0.072930317	-0.054321351	0.014907637	0.21882332	-0.16267273	0.046874434	16.72202384	9417.255976	0.018837844	3003766.67	3019909.658	2	1.15
137	2	4	1	0.1	0	0	-0.019211065	-0.007917071	0.000687218	0.057859779	-0.022229858	0.000551009	16.08931832	7751.103132	0.018744425	3024934.136	3039260.873	2	0.15
138	2	4	1	0.5	0	0	-0.151410013	0.001025148	0.002059614	0.454197671	0.003172551	0.00668239	16.68190995	11718.30237	0.018301652	3044294.277	3062946.186	2	1.5
139	2	4	1	-0.5	0	0	0.152245413	0.003676834	0.017063615	-0.456898084	0.011127611	0.051969055	15.97517607	8850.804393	0.018205343	3067987.943	3083746.971	2	1.55
140	2	4	1	-0.35	0.35	0	0.110185685	0.103306135	0.007302797	-0.331754718	0.310403945	0.021908391	16.94009756	13383.71128	0.019930017	3088771.384	3109915.064	2	2.05
141	2	4	1	0.3	0	0	-0.084768697	-0.004315895	-0.007709511	0.25388529	-0.012785837	-0.023998297	15.82638998	8900.576984	0.019706895	3114960.593	3130983.047	2	1.05
142	2	4	1	0.5	0	0	-0.149428518	-0.006875989	-0.00916267	0.449256631	-0.019980581	-0.027442234	16.44961403	8767.504974	0.019440134	3136024.82	3151650.712	2	1.6
143	2	4	1	0.64	0.64	0	-0.203782915	0.204702444	-0.027692226	0.609892129	0.613233363	-0.083214008	17.12024541	12283.89661	0.020398536	3156681.408	3176535.264	2	4
144	2	4	1	-0.35	0.35	0	0.111820665	0.101686105	-0.002586007	-0.336109382	0.304151975	-0.007208698	16.42408701	12167.43503	0.019630782	3181564.881	3200987.426	2	2
145	2	4	1	0.21	0.21	0	-0.060381889	0.058479905	-0.005315169	0.179786157	0.175439715	-0.015808176	16.69430879	7717.282743	0.019238332	3206028.728	3220404.281	2	1.3
146	2	4	1	0	0.7	0	0.010264137	0.221214115	-0.012422394	-0.029238686	0.663771821	-0.037175628	16.62028042	15683.97071	0.018819085	3225430.033	3248605.796	2	3.6
147	2	4	1	-0.35	-0.35	0	0.110083294	-0.101645315	0.03746392	-0.330282252	-0.306004132	0.113124193	16.85184699	8517.016314	0.019366628	3253648.089	3269023.524	2	2.1
148	2	4	1	0	-0.5	0	-0.003731646	-0.152775682	0.049633472	0.011194939	-0.457550183	0.148351092	16.828508	12451.07928	0.020857092	3274056.848	3293691.4	2	2.5
149	2	4	1	0	0.5	0	0.005610653	0.15270838	-0.013766299	-0.017252758	0.457963292	-0.041665113	16.73077596	10850.78361	0.020777216	3298717.088	3317043.57	2	2.15
150	2	4	1	-0.07	0.07	0	0.014322394	0.010954323	-0.001107817	-0.043808782	0.032086107	-0.003277675	16.84601224	10584.06997	0.020912987	3322085.872	3338644.014	2	0.25
151	2	4	1	0	0.9	0	0.008830144	0.285829434	-0.042289812	-0.026296215	0.858977289	-0.125908116	16.66075898	12900.66523	0.020241795	3343669.707	3363662.16	2	4.35
152	2	4	1	-0.49	0.49	0	0.155252751	0.150459759	-1.43E-05	-0.466146685	0.450084507	2.86E-06	16.52947715	17034.08186	0.020302237	3368692.606	3393246.927	2	2.8
153	2	4	1	-0.35	0.35	0	0.112746876	0.100674708	-0.00348632	-0.33765798	0.301765168	-0.010458961	16.67024045	9833.967862	0.020682847	3398272.858	3414948.386	2	2.25
154	2	4	1	0.64	-0.64	0	-0.205049443	-0.202086981	0.049807517	0.614792267	-0.602991647	0.14864434	16.73405801	13884.14925	0.020387799	3419974.095	3441182.988	2	3.8
155	2	4	1	0.21	0.21	0	-0.063865237	0.055073259	-0.015363796	0.19253442	0.16596427	-0.047693587	16.65455956	9717.429341	0.014456756	3446207.636	3462367.516	2	1.1
156	2	4	1	0	0.5	0	0.00173129	0.151404092	-0.021128081	-0.003640145	0.455636524	-0.064482893	16.41715824	10667.45545	0.015053635	3467403.445	3485085.553	2	2.45
157	2	4	1	0	-0.5	0	-0.002978871	-0.156171007	0.044157339	0.010231384	-0.468513021	0.131190259	16.57323776	8667.251965	0.013700818	3490114.861	3505919.84	2	2.8
158	2	4	1	-0.49	0.49	0	0.166178227	0.147255262	0.010876594	-0.497854926	0.442251324	0.03235512	16.63559663	14751.32412	0.013728264	3510945.882	3533538.391	2	2.95
159	2	4	1	-0.5	0	0	0.152099255	-0.00574098	0.015815726	-0.456200656	-0.016866877	0.047218293	16.61991575	10817.12586	0.012778616	3538580.712	3556422.703	2	1.95
160	2	4	1	-0.21	-0.21	0	0.060536213	-0.056986227	0.025358834	-0.181835223	-0.170602619	0.075847617	16.42262832	8067.098511	0.028480363	3561465.415	3576490.495	2	1.25
161	2	4	1	-0.49	0.49	0	0.157381109	0.148551962	-0.003774563	-0.473114404	0.446885918	-0.012513893	16.59876479	14584.64652	0.028375152	3581516.501	3604141.998	2	2.95
162	2	4	1	0.64	0.64	0	-0.206530428	0.198486638	-0.025438981	0.619817869	0.594521204	-0.078056471	16.71655376	7951.827224	0.028243784	3609172.144	3625043.634	2	3.7
163	2	4	1	0	-0.1	0	-0.002572468	-0.020676568	0.004594022	0.007167127	-0.061414689	0.012637638	16.84163618	7350.787983	0.028310007	3630086.348	3643844.091	2	0.55
164	2	4	1	0.35	0.35	0	-0.10569478	0.104174383	-0.024106831	0.317893573	0.311843393	-0.072137386	16.53130051	11534.39876	0.027870958	3648877.344	3667262.136	2	2
165	2	4	1	0	-0.7	0	-0.003415019	-0.217731746	0.0606705	0.008529485	-0.653162869	0.182194607	16.35078798	13684.29089	0.027664983	3672293.935	3693463.597	2	2.55
166	2	4	1	-0.35	-0.35	0	0.107206974	-0.104776421	0.048349548	-0.321815137	-0.316012465	0.145689522	16.65601825	10767.57025	0.027867078	3698494.654	3716215.116	2	2
167	2	4	1	-0.07	-0.07	0	0.011667026	-0.012314264	0.004883955	-0.035713201	-0.037784394	0.016070954	16.6760752	6067.0274	0.027649528	3721248.139	3733699.265	2	0.3
168	2	4	1	0.35	0.35	0	-0.104052648	0.108813901	-0.014829401	0.312643484	0.325761948	-0.044167764	16.72712924	12517.66871	0.027068494	3738742.209	3758433.96	2	2
169	2	4	1	0	0.3	0	-0.000684986	0.083937264	-0.010480891	0.002281542	0.251390991	-0.030344024	16.56266228	10883.99791	0.028296237	3763465.83	3780951.637	2	1.45
170	2	4	1	-0.21	0.21	0	0.066850357	0.05385336	-0.002801013	-0.201845843	0.159488448	-0.008311485	533.5749648	10134.17915	0.027538094	3785977.89	3802819.546	2	1.2
171	2	4	1	-0.07	-0.07	0	0.013597689	-0.012179569	0.0052503	-0.041634667	-0.036603446	0.015522014	483.5456452	4917.663679	0.027629907	3807845.843	3819170.644	2	0.3
172	2	4	1	0.5	0	0	-0.152318459	-0.002051219	-0.004882051	0.456081407	-0.006768674	-0.01624835	16.51160823	10317.41541	0.026347325	3824213.551	3841471.777	2	1.8
173	2	4	1	0.64	-0.64	0	-0.211811859	-0.197022183	0.045348281	0.636697979	-0.59142261	0.135449741	16.52291306	12933.96123	0.028347016	3846503.33	3867539.878	2	3.65
174	2	4	1	-0.7	0	0	0.227474401	-0.014567256	0.03232058	-0.681613971	-0.043993093	0.098106166	16.67826323	11067.39462	0.027620479	3872582.797	3890757.934	2	2.9
175	2	4	1	0	0.1	0	0.002952022	0.018356058	-0.00389727	-0.00908265	0.05529476	-0.0109136	16.76323175	10350.98162	0.028029892	3895800.35	3912125.652	2	0.2
176	2	4	1	0.35	-0.35	0	-0.113035786	-0.100696153	0.017241315	0.338427605	-0.303091907	0.050625296	16.51525495	9133.606983	0.028498929	3917153.141	3933410.24	2	2.1
177	2	4	1	0.07	0.07	0	-0.010031234	0.017136608	0.000132393	0.030320286	0.051053763	0.000259849	16.65455956	7933.816815	0.028292659	3938436.865	3952344.47	2	0.2
178	2	4	1	-0.3	0	0	0.087753662	-0.011585593	0.01467086	-0.263422832	-0.034012286	0.043417478	16.74900955	8634.102937	0.02838092	3957377.318	3972679.049	2	0.9
179	2	4	1	-0.21	0.21	0	0.074023272	0.054163143	-0.001007218	-0.221390061	0.162133367	-0.003754086	16.63924335	12934.2639	0.02880912	3977722.202	3997447.208	2	1.2
180	2	4	1	0.7	0	0	-0.2189601	-0.001428197	-0.017643299	0.656977406	-0.004899607	-0.051190369	16.3661042	10033.80471	0.028113275	4002490.315	4020248.391	2	2.35
181	2	4	1	0.5	0	0	-0.152687374	-0.001272622	-0.018600345	0.457414737	-0.002911526	-0.054015729	16.71983581	9400.845382	0.028009491	4025278.083	4042249.619	2	2.2
182	2	4	1	-0.3	0	0	0.088090915	-0.007881892	0.01564101	-0.263981422	-0.023807523	0.045824381	16.68008659	9567.457348	0.028612612	4047278.6	4063467.518	2	0.85
183	2	4	1	0	0.3	0	0.013639618	0.094271271	-0.008289769	-0.039688821	0.28384963	-0.024960861	16.62684451	15317.61817	0.028565482	4068515.159	4090585.55	2	1.3
184	2	4	1	0	0.7	0	0.007223307	0.218025948	-0.038434839	-0.019824872	0.655210769	-0.115167187	16.45581345	11434.20118	0.029006562	4095612.187	4114120.208	2	3.1
185	2	4	1	-0.49	-0.49	0	0.150882027	-0.153120617	0.051574047	-0.451480788	-0.459361852	0.156415894	16.68628601	11583.70275	0.028388741	4119147.332	4138072.024	2	2.95
186	2	4	1	-0.49	-0.49	0	0.150703314	-0.155854552	0.060581601	-0.45181862	-0.46785498	0.180920815	16.73734005	8300.693387	0.028218233	4143114.762	4158489.399	2	3.55
187	2	4	1	0.35	0.35	0	-0.103434607	0.107869827	-0.02615198	0.309203265	0.324256867	-0.078364385	17.31315677	7984.441644	0.028125875	4163518.908	4178390.735	2	1.9
188	2	4	1	0.49	-0.49	0	-0.161330932	-0.152378498	0.031619532	0.485190461	-0.456520477	0.094126162	16.44888469	9617.146064	0.028104592	4183433.719	4200224.788	2	3.1
189	2	4	1	0.49	-0.49	0	-0.159589448	-0.147407889	0.03440379	0.478347544	-0.443291854	0.102433161	16.71764778	7499.624388	0.028359207	4205257.2	4220109.228	2	2.95
190	2	4	1	0.21	-0.21	0	-0.060236909	-0.058486655	0.016482411	0.18061362	-0.175103903	0.049355679	16.65054818	9100.59653	0.028224748	4225136.163	4241210.579	2	1.2
191	2	4	1	0	-0.7	0	-0.003800343	-0.219436649	0.056835584	0.01175709	-0.65769493	0.171376516	16.69649682	12267.60745	0.028475247	4246245.681	4265828.561	2	3.3
192	2	4	1	0	0.5	0	0.005111367	0.151999661	-0.012911781	-0.016790719	0.45609609	-0.039010007	16.52218371	8100.356941	0.027840876	4270875.278	4286029.472	2	2.35
193	2	4	1	0	-0.9	0	0.001538361	-0.284325096	0.07176246	-0.003644003	-0.85193947	0.215287379	16.77563059	8317.24365	0.028488722	4291056.295	4307014.399	2	4.95
194	2	4	1	0	0.9	0	0.002953869	0.284880298	-0.052661228	-0.008181852	0.85344323	-0.15821257	16.6735225	14434.5571	0.031565015	4312060.18	4333682.352	2	4.4
195	2	4	1	-0.9	0	0	0.28900328	-0.009865253	0.023287172	-0.865002945	-0.029336803	0.068579757	16.66805242	11734.47483	0.030055033	4338716.398	4358050.727	2	3.85
196	2	4	1	0.35	0.35	0	-0.103676574	0.108124837	-0.029418698	0.311353413	0.324245033	-0.088347649	16.50905553	8850.534901	0.029836691	4363092.476	4378684.58	2	2.15
197	2	4	1	-0.1	0	0	0.016952285	-0.00336558	0.001465385	-0.052475318	-0.010808864	0.003434836	16.75411496	3583.98172	0.030308448	4383711.727	4393369.18	2	0.35
198	2	4	1	0	-0.5	0	-0.00171416	-0.151283985	0.038550973	0.007052268	-0.452783768	0.116110689	16.6760752	8100.880974	0.030045524	4398402.76	4413753.445	2	2
199	2	4	1	0	-0.9	0	-0.004127255	-0.284350465	0.065481181	0.012899673	-0.855317243	0.198320403	16.59803544	9649.926045	0.029446157	4418779.189	4436021.278	2	5.4
200	2	4	1	-0.64	-0.64	0	0.209103315	-0.199173863	0.07837796	-0.627471791	-0.596971312	0.234538778	16.79167615	9667.536044	0.030151884	4441046.643	4458522.645	2	4.8
